/home/vm02/Desktop/raul/Reinitialization/main_vgg.py:144: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(args.load_model))
/home/vm02/Desktop/raul/Reinitialization/main_vgg.py:157: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  model.load_state_dict(torch.load(args.load_model))
Files already downloaded and verified
Files already downloaded and verified
Loaded model from ./pre-trained-models/vgg11_bn_seed_5_lr_0.01_wd_0.0001_epochs_200.pth
Loaded model from ./pre-trained-models/vgg11_bn_seed_5_lr_0.01_wd_0.0001_epochs_200.pth
Models will be saved in: ./modelos/vgg11_bn_lr0.01_epochs200_2024-10-17_23-51-34

Training vgg11_bn with initial learning rate 0.01 and weight decay 0.0001

Model Summary:
----------------------------------------------------------------
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1           [-1, 64, 32, 32]           1,792
       BatchNorm2d-2           [-1, 64, 32, 32]             128
              ReLU-3           [-1, 64, 32, 32]               0
         MaxPool2d-4           [-1, 64, 16, 16]               0
            Conv2d-5          [-1, 128, 16, 16]          73,856
       BatchNorm2d-6          [-1, 128, 16, 16]             256
              ReLU-7          [-1, 128, 16, 16]               0
         MaxPool2d-8            [-1, 128, 8, 8]               0
            Conv2d-9            [-1, 256, 8, 8]         295,168
      BatchNorm2d-10            [-1, 256, 8, 8]             512
             ReLU-11            [-1, 256, 8, 8]               0
           Conv2d-12            [-1, 256, 8, 8]         590,080
      BatchNorm2d-13            [-1, 256, 8, 8]             512
             ReLU-14            [-1, 256, 8, 8]               0
        MaxPool2d-15            [-1, 256, 4, 4]               0
           Conv2d-16            [-1, 512, 4, 4]       1,180,160
      BatchNorm2d-17            [-1, 512, 4, 4]           1,024
             ReLU-18            [-1, 512, 4, 4]               0
           Conv2d-19            [-1, 512, 4, 4]       2,359,808
      BatchNorm2d-20            [-1, 512, 4, 4]           1,024
             ReLU-21            [-1, 512, 4, 4]               0
        MaxPool2d-22            [-1, 512, 2, 2]               0
           Conv2d-23            [-1, 512, 2, 2]       2,359,808
      BatchNorm2d-24            [-1, 512, 2, 2]           1,024
             ReLU-25            [-1, 512, 2, 2]               0
           Conv2d-26            [-1, 512, 2, 2]       2,359,808
      BatchNorm2d-27            [-1, 512, 2, 2]           1,024
             ReLU-28            [-1, 512, 2, 2]               0
        MaxPool2d-29            [-1, 512, 1, 1]               0
AdaptiveAvgPool2d-30            [-1, 512, 7, 7]               0
           Linear-31                 [-1, 4096]     102,764,544
             ReLU-32                 [-1, 4096]               0
          Dropout-33                 [-1, 4096]               0
           Linear-34                 [-1, 4096]      16,781,312
             ReLU-35                 [-1, 4096]               0
          Dropout-36                 [-1, 4096]               0
           Linear-37                   [-1, 10]          40,970
              VGG-38                   [-1, 10]               0
================================================================
Total params: 128,812,810
Trainable params: 128,812,810
Non-trainable params: 0
----------------------------------------------------------------
Input size (MB): 0.01
Forward/backward pass size (MB): 4.09
Params size (MB): 491.38
Estimated Total Size (MB): 495.48
----------------------------------------------------------------

[('features.0', Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))), ('features.1', BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)), ('features.2', ReLU(inplace=True)), ('features.3', MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)), ('features.4', Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))), ('features.5', BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)), ('features.6', ReLU(inplace=True)), ('features.7', MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)), ('features.8', Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))), ('features.9', BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)), ('features.10', ReLU(inplace=True)), ('features.11', Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))), ('features.12', BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)), ('features.13', ReLU(inplace=True)), ('features.14', MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)), ('features.15', Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))), ('features.16', BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)), ('features.17', ReLU(inplace=True)), ('features.18', Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))), ('features.19', BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)), ('features.20', ReLU(inplace=True)), ('features.21', MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)), ('features.22', Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))), ('features.23', BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)), ('features.24', ReLU(inplace=True)), ('features.25', Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))), ('features.26', BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)), ('features.27', ReLU(inplace=True)), ('features.28', MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False))]
[12, 0, 7, 13, 20, 18, 25, 19, 23, 10, 11, 21, 28, 9]
[0, 7, 9, 10, 11, 12, 13, 18, 19, 20, 21, 23, 25, 28]
Epoch: 1/200 | Train Acc: 44.33% | Test Acc: 58.45% | Train Loss: 1.5420 | Test Loss: 1.1907 | Learning Rate: 0.010000 | Epoch Time: 10.98s | Test Time: 0.49s
Epoch: 2/200 | Train Acc: 60.42% | Test Acc: 66.60% | Train Loss: 1.1354 | Test Loss: 0.9818 | Learning Rate: 0.010000 | Epoch Time: 10.94s | Test Time: 0.48s
Epoch: 3/200 | Train Acc: 67.37% | Test Acc: 69.76% | Train Loss: 0.9502 | Test Loss: 0.8781 | Learning Rate: 0.010000 | Epoch Time: 10.94s | Test Time: 0.49s
Epoch: 4/200 | Train Acc: 71.35% | Test Acc: 72.36% | Train Loss: 0.8390 | Test Loss: 0.8073 | Learning Rate: 0.010000 | Epoch Time: 10.96s | Test Time: 0.48s
Epoch: 5/200 | Train Acc: 73.90% | Test Acc: 77.89% | Train Loss: 0.7615 | Test Loss: 0.6454 | Learning Rate: 0.010000 | Epoch Time: 10.92s | Test Time: 0.48s
Epoch: 6/200 | Train Acc: 76.25% | Test Acc: 78.42% | Train Loss: 0.6957 | Test Loss: 0.6215 | Learning Rate: 0.010000 | Epoch Time: 10.90s | Test Time: 0.49s
Epoch: 7/200 | Train Acc: 77.96% | Test Acc: 78.35% | Train Loss: 0.6517 | Test Loss: 0.6295 | Learning Rate: 0.010000 | Epoch Time: 10.97s | Test Time: 0.48s
Epoch: 8/200 | Train Acc: 79.13% | Test Acc: 80.13% | Train Loss: 0.6086 | Test Loss: 0.5955 | Learning Rate: 0.010000 | Epoch Time: 10.97s | Test Time: 0.49s
Epoch: 9/200 | Train Acc: 80.65% | Test Acc: 81.12% | Train Loss: 0.5712 | Test Loss: 0.5627 | Learning Rate: 0.010000 | Epoch Time: 10.95s | Test Time: 0.48s
Epoch: 10/200 | Train Acc: 81.23% | Test Acc: 82.03% | Train Loss: 0.5485 | Test Loss: 0.5314 | Learning Rate: 0.010000 | Epoch Time: 10.94s | Test Time: 0.49s
Epoch: 11/200 | Train Acc: 82.31% | Test Acc: 82.84% | Train Loss: 0.5221 | Test Loss: 0.5187 | Learning Rate: 0.010000 | Epoch Time: 10.95s | Test Time: 0.48s
Epoch: 12/200 | Train Acc: 83.10% | Test Acc: 83.14% | Train Loss: 0.5004 | Test Loss: 0.5043 | Learning Rate: 0.010000 | Epoch Time: 10.94s | Test Time: 0.48s
Epoch: 13/200 | Train Acc: 83.87% | Test Acc: 82.70% | Train Loss: 0.4707 | Test Loss: 0.5099 | Learning Rate: 0.010000 | Epoch Time: 10.96s | Test Time: 0.48s
Epoch: 14/200 | Train Acc: 84.51% | Test Acc: 83.66% | Train Loss: 0.4548 | Test Loss: 0.4864 | Learning Rate: 0.010000 | Epoch Time: 10.95s | Test Time: 0.49s
Epoch: 15/200 | Train Acc: 85.46% | Test Acc: 83.19% | Train Loss: 0.4266 | Test Loss: 0.5031 | Learning Rate: 0.010000 | Epoch Time: 10.97s | Test Time: 0.48s
Epoch: 16/200 | Train Acc: 85.65% | Test Acc: 83.83% | Train Loss: 0.4176 | Test Loss: 0.4766 | Learning Rate: 0.010000 | Epoch Time: 10.96s | Test Time: 0.49s
Epoch: 17/200 | Train Acc: 86.32% | Test Acc: 84.26% | Train Loss: 0.3981 | Test Loss: 0.4690 | Learning Rate: 0.010000 | Epoch Time: 10.97s | Test Time: 0.48s
Epoch: 18/200 | Train Acc: 86.74% | Test Acc: 83.87% | Train Loss: 0.3849 | Test Loss: 0.4694 | Learning Rate: 0.010000 | Epoch Time: 10.99s | Test Time: 0.49s
Epoch: 19/200 | Train Acc: 87.21% | Test Acc: 84.13% | Train Loss: 0.3728 | Test Loss: 0.4650 | Learning Rate: 0.010000 | Epoch Time: 10.96s | Test Time: 0.49s
Epoch: 20/200 | Train Acc: 87.53% | Test Acc: 83.84% | Train Loss: 0.3622 | Test Loss: 0.4817 | Learning Rate: 0.010000 | Epoch Time: 10.96s | Test Time: 0.48s
Epoch: 21/200 | Train Acc: 88.14% | Test Acc: 84.78% | Train Loss: 0.3438 | Test Loss: 0.4665 | Learning Rate: 0.010000 | Epoch Time: 10.94s | Test Time: 0.49s
Epoch: 22/200 | Train Acc: 88.68% | Test Acc: 83.66% | Train Loss: 0.3300 | Test Loss: 0.4801 | Learning Rate: 0.010000 | Epoch Time: 10.97s | Test Time: 0.48s
Epoch: 23/200 | Train Acc: 89.08% | Test Acc: 84.49% | Train Loss: 0.3169 | Test Loss: 0.4810 | Learning Rate: 0.010000 | Epoch Time: 10.98s | Test Time: 0.48s
Epoch: 24/200 | Train Acc: 89.10% | Test Acc: 86.02% | Train Loss: 0.3126 | Test Loss: 0.4572 | Learning Rate: 0.010000 | Epoch Time: 10.93s | Test Time: 0.48s
Epoch: 25/200 | Train Acc: 89.61% | Test Acc: 85.63% | Train Loss: 0.2988 | Test Loss: 0.4418 | Learning Rate: 0.010000 | Epoch Time: 10.92s | Test Time: 0.48s
Epoch: 26/200 | Train Acc: 89.96% | Test Acc: 85.17% | Train Loss: 0.2880 | Test Loss: 0.4494 | Learning Rate: 0.010000 | Epoch Time: 10.96s | Test Time: 0.49s
Epoch: 27/200 | Train Acc: 90.22% | Test Acc: 85.92% | Train Loss: 0.2835 | Test Loss: 0.4282 | Learning Rate: 0.010000 | Epoch Time: 10.99s | Test Time: 0.48s
Epoch: 28/200 | Train Acc: 90.80% | Test Acc: 85.93% | Train Loss: 0.2660 | Test Loss: 0.4412 | Learning Rate: 0.010000 | Epoch Time: 10.95s | Test Time: 0.48s
Epoch: 29/200 | Train Acc: 90.79% | Test Acc: 85.86% | Train Loss: 0.2643 | Test Loss: 0.4417 | Learning Rate: 0.010000 | Epoch Time: 10.96s | Test Time: 0.49s
Epoch: 30/200 | Train Acc: 91.26% | Test Acc: 85.26% | Train Loss: 0.2529 | Test Loss: 0.4515 | Learning Rate: 0.010000 | Epoch Time: 10.94s | Test Time: 0.48s
Epoch: 31/200 | Train Acc: 91.72% | Test Acc: 86.29% | Train Loss: 0.2410 | Test Loss: 0.4637 | Learning Rate: 0.010000 | Epoch Time: 10.95s | Test Time: 0.48s
Epoch: 32/200 | Train Acc: 91.77% | Test Acc: 85.66% | Train Loss: 0.2380 | Test Loss: 0.4560 | Learning Rate: 0.010000 | Epoch Time: 10.92s | Test Time: 0.48s
Epoch: 33/200 | Train Acc: 92.13% | Test Acc: 86.16% | Train Loss: 0.2310 | Test Loss: 0.4564 | Learning Rate: 0.010000 | Epoch Time: 10.95s | Test Time: 0.48s
Epoch: 34/200 | Train Acc: 92.38% | Test Acc: 86.26% | Train Loss: 0.2210 | Test Loss: 0.4411 | Learning Rate: 0.010000 | Epoch Time: 10.96s | Test Time: 0.49s
